"GEOID","an_atac_rate","an_gtgc_rate","an_cvddiff1_rate","an_tempdiff2_rate","group","start","amount","end","id","label_loc","color_assignment"
"371830534282",5.78808325608969,4.99126382281925,-0.945083931251411,0.148264497980966,"CBG Attributable Rate",0,4.99126382281925,4.99126382281925,4,4.99126382281925,"CBG"
"371830534362",5.78808325608969,4.77042868139857,-0.944653597052845,-0.0730009776382844,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371830534362",5.78808325608969,4.77042868139857,-0.944653597052845,-0.0730009776382844,"Health Contribution",5.78808325608969,-0.944653597052845,4.84342965903685,2,5.78808325608969,"Small Below"
"371830534362",5.78808325608969,4.77042868139857,-0.944653597052845,-0.0730009776382844,"Heat Contribution",4.84342965903685,-0.0730009776382844,4.77042868139856,3,4.84342965903685,"Small Below"
"371830534362",5.78808325608969,4.77042868139857,-0.944653597052845,-0.0730009776382844,"CBG Attributable Rate",0,4.77042868139857,4.77042868139857,4,4.77042868139857,"CBG"
"371830542243",5.78808325608969,7.76125697722776,1.93157805890155,0.0415956622365212,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371830542243",5.78808325608969,7.76125697722776,1.93157805890155,0.0415956622365212,"Health Contribution",5.78808325608969,1.93157805890155,7.71966131499124,2,7.71966131499124,"Small Above"
"371830542243",5.78808325608969,7.76125697722776,1.93157805890155,0.0415956622365212,"Heat Contribution",7.71966131499124,0.0415956622365212,7.76125697722776,3,7.76125697722776,"Small Above"
"371830542243",5.78808325608969,7.76125697722776,1.93157805890155,0.0415956622365212,"CBG Attributable Rate",0,7.76125697722776,7.76125697722776,4,7.76125697722776,"CBG"
"371830534272",5.78808325608969,5.04702354444297,-1.13997555035185,0.398915838705125,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371830534272",5.78808325608969,5.04702354444297,-1.13997555035185,0.398915838705125,"Health Contribution",5.78808325608969,-1.13997555035185,4.64810770573784,2,5.78808325608969,"Small Below"
"371830534272",5.78808325608969,5.04702354444297,-1.13997555035185,0.398915838705125,"Heat Contribution",4.64810770573784,0.398915838705125,5.04702354444296,3,5.04702354444296,"Small Above"
"371830534272",5.78808325608969,5.04702354444297,-1.13997555035185,0.398915838705125,"CBG Attributable Rate",0,5.04702354444297,5.04702354444297,4,5.04702354444297,"CBG"
"371830534303",5.78808325608969,4.25006991552038,-1.69370844772885,0.155695107159533,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371830534303",5.78808325608969,4.25006991552038,-1.69370844772885,0.155695107159533,"Health Contribution",5.78808325608969,-1.69370844772885,4.09437480836084,2,5.78808325608969,"Small Below"
"371830534303",5.78808325608969,4.25006991552038,-1.69370844772885,0.155695107159533,"Heat Contribution",4.09437480836084,0.155695107159533,4.25006991552037,3,4.25006991552037,"Small Above"
"371830534303",5.78808325608969,4.25006991552038,-1.69370844772885,0.155695107159533,"CBG Attributable Rate",0,4.25006991552038,4.25006991552038,4,4.25006991552038,"CBG"
"371350108042",5.78808325608969,3.26672195166628,0.780469569702111,-3.30183087412553,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371350108042",5.78808325608969,3.26672195166628,0.780469569702111,-3.30183087412553,"Health Contribution",5.78808325608969,0.780469569702111,6.5685528257918,2,6.5685528257918,"Small Above"
"371350108042",5.78808325608969,3.26672195166628,0.780469569702111,-3.30183087412553,"Heat Contribution",6.5685528257918,-3.30183087412553,3.26672195166627,3,6.5685528257918,"Large Below"
"371350108042",5.78808325608969,3.26672195166628,0.780469569702111,-3.30183087412553,"CBG Attributable Rate",0,3.26672195166628,3.26672195166628,4,3.26672195166628,"CBG"
"371350108033",5.78808325608969,1.9941405917783,-1.85200705169667,-1.94193561261472,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371350108033",5.78808325608969,1.9941405917783,-1.85200705169667,-1.94193561261472,"Health Contribution",5.78808325608969,-1.85200705169667,3.93607620439302,2,5.78808325608969,"Small Below"
"371350108033",5.78808325608969,1.9941405917783,-1.85200705169667,-1.94193561261472,"Heat Contribution",3.93607620439302,-1.94193561261472,1.9941405917783,3,3.93607620439302,"Small Below"
