"GEOID","pop_count","an_atac","an_atgc","an_gtac","an_gtgc","an_cvddiff1","an_tempdiff2","an_atac_rate","an_gtac_rate","an_atgc_rate","an_gtgc_rate","an_cvddiff1_rate","an_tempdiff2_rate"
370370201031,678,0.392432044762881,0.243894369418205,0.374133563188672,0.232521963203139,-0.148537675344676,-0.0113724062150657,5.78808325608969,5.51819414732555,3.59726208581423,3.42952748087226,-2.19082117027546,-0.167734604941972
370370201032,490,0.283616079548395,0.194676738428146,0.243329898516773,0.167023925726376,-0.0889393411202489,-0.02765281270177,5.78808325608969,4.96591629626067,3.9729946617989,3.40865154543625,-1.81508859429079,-0.564343116362654
370370201033,399,0.230944521917979,0.129875100799351,0.182859681471254,0.10283387268069,-0.101069421118627,-0.027041228118661,5.78808325608969,4.58294941030711,3.25501505762786,2.57729004212257,-2.53306819846184,-0.677725015505288
370370201041,1141,0.660420299519834,0.51184167011031,0.566933433164783,0.439387092558199,-0.148578629409524,-0.0724545775521115,5.78808325608969,4.96874174552834,4.4859042078029,3.85089476387554,-1.3021790482868,-0.635009443927358
370370201042,569,0.329341937271504,0.205377925683342,0.285757435852476,0.178198591743846,-0.123964011588161,-0.0271793339394958,5.78808325608969,5.02209904837391,3.60945387844187,3.13178544365284,-2.17862937764783,-0.477668434789029
370370201043,705,0.408059869554323,0.28983346570015,0.349582253482588,0.248298457245471,-0.118226403854174,-0.0415350084546783,5.78808325608969,4.95861352457572,4.1111129886546,3.52196393255988,-1.67697026743509,-0.589149056094728
370370201044,317,0.183482239218043,0.0976049992853715,0.15384129734034,0.0818372382033142,-0.0858772399326718,-0.0157677610820573,5.78808325608969,4.85303777098864,3.07902205947544,2.5816163471077,-2.70906119661425,-0.497405712367737
370370201051,237,0.137177573169326,0.0799331595837451,0.0930933044845529,0.0542453244478732,-0.0572444135855807,-0.0256878351358719,5.78808325608969,3.92798753099379,3.37270715543228,2.28883225518452,-2.41537610065741,-1.08387490024776
370370201052,150,0.0868212488413454,0.0520584915672704,0.0649884960204155,0.0389674545943327,-0.034762757274075,-0.0130910369729377,5.78808325608969,4.33256640136103,3.47056610448469,2.59783030628884,-2.317517151605,-0.872735798195848
370370201053,1010,0.584596408865059,0.304804072637855,0.431358743170039,0.224907131984322,-0.279792336227204,-0.0798969406535331,5.78808325608969,4.27087864524791,3.0178621053253,2.22680328697349,-2.77022115076439,-0.791058818351813
370370201071,180,0.104185498609614,0.0675777208827559,0.0752370158332214,0.0488008995866122,-0.0366077777268586,-0.0187768212961437,5.78808325608969,4.17983421295674,3.75431782681977,2.71116108814512,-2.03376542926992,-1.04315673867465
370370201072,171,0.0989762236791338,0.0763154457537967,0.065678346559428,0.0506411753019001,-0.0226607779253371,-0.0256742704518966,5.78808325608969,3.84083898008351,4.46289156454951,2.9614722398772,-1.32519169154018,-1.50141932467231
370370201073,176,0.101870265307179,0.0632774581133171,0.0710377500243309,0.0441256164207921,-0.0385928071938615,-0.019151841692525,5.78808325608969,4.03623579683698,3.59531012007483,2.50713729663592,-2.19277313601486,-1.08817282343892
370370201081,212,0.122707365029102,0.101444407194585,0.095288787252549,0.0787769709897462,-0.0212629578345169,-0.0226674362048384,5.78808325608969,4.49475411568628,4.78511354691437,3.7158948580069,-1.00296970917532,-1.06921868890747
370370201082,151,0.0874000571669544,0.0590338031483071,0.0676423864772549,0.0456886123100819,-0.0283662540186473,-0.0133451908382252,5.78808325608969,4.47962824352681,3.9095233873051,3.02573591457496,-1.87855986878459,-0.883787472730144
370370202021,391,0.226314055313107,0.143792932458958,0.162864080482031,0.103478786115794,-0.0825211228541491,-0.040314146343164,5.78808325608969,4.16532175145859,3.67756860508844,2.64651626894614,-2.11051465100125,-1.0310523361423
370370202031,247,0.142965656425415,0.11878184299423,0.103454017580864,0.0859539219464451,-0.0241838134311857,-0.0328279210477846,5.78808325608969,4.18842176440744,4.80898149774209,3.47991586827713,-0.9791017583476,-1.32906562946497
370370202032,297,0.171906072705864,0.155926160404017,0.116608356454255,0.10576876666856,-0.0159799123018473,-0.0501573937354569,5.78808325608969,3.92620728802207,5.25003907084231,3.56123793496834,-0.538044185247385,-1.68880113587397
370370203001,264,0.152805397960768,0.160367126039638,0.105134761247378,0.110337460149375,0.00756172807886969,-0.0500296658902631,5.78808325608969,3.98237731997646,6.07451234998627,4.17944924808237,0.286429093896579,-1.8950631019039
370370203003,231,0.133704723215672,0.133122956432207,0.0854439541912,0.0850721763422142,-0.000581766783465232,-0.0480507800899925,5.78808325608969,3.69887247580952,5.76289854684878,3.68277819663265,-0.0251847092409191,-2.08012035021613
370370204011,251,0.145280889727851,0.150696931433416,0.0850379773466503,0.0882081756619903,0.00541604170556476,-0.0624887557714258,5.78808325608969,3.38796722496615,6.00386181009626,3.51426994669284,0.215778554006564,-2.48959186340342
370370204012,363,0.210107422196056,0.218059611030734,0.131948944390171,0.136942975116739,0.00795218883467822,-0.0811166359139949,5.78808325608969,3.63495714573474,6.00715181902849,3.77253374977243,0.219068562938794,-2.23461806925606
370370204013,149,0.0862424405157364,0.0872161174017874,0.0670454857900309,0.0678024291167437,0.00097367688605098,-0.0194136882850437,5.78808325608969,4.49969703288798,5.85343069810654,4.55049859843918,0.0653474420168443,-1.30293209966736
370370204014,212,0.122707365029102,0.131943571893405,0.0878164874099463,0.0944264512342239,0.00923620686430375,-0.0375171206591814,5.78808325608969,4.1422871419786,6.22375339119836,4.45407788840679,0.435670135108667,-1.76967550279158
370370204022,159,0.0920305237718261,0.116568162541946,0.0548751744772656,0.0695062680925629,0.0245376387701197,-0.047061894449383,5.78808325608969,3.45126883504815,7.33133097748087,4.37146340204798,1.54324772139117,-2.95986757543289
370370204023,170,0.0983974153535248,0.143652052817986,0.0701573152830457,0.102423852541236,0.0452546374644607,-0.0412282002767499,5.78808325608969,4.12690089900269,8.45012075399915,6.02493250242563,2.66203749790945,-2.42518825157352
370370204024,193,0.111710006842531,0.107363881683879,0.0860422373022436,0.0826947275954982,-0.00434612515865179,-0.0246691540883811,5.78808325608969,4.45814701047894,5.5628954240352,4.28470091168385,-0.225187832054497,-1.27819451235135
370370205002,198,0.114604048470576,0.160891716970218,0.0846009308348712,0.118770577487896,0.0462876684996424,-0.0421211394823225,5.78808325608969,4.27277428458945,8.12584429142517,5.99851401454019,2.33776103533547,-2.12733027688498
370370205003,146,0.0845060155389095,0.101503674486407,0.0705277574869209,0.0847138099288625,0.0169976589474976,-0.0167898645575446,5.78808325608969,4.83066832102198,6.95230647167172,5.80231574855223,1.16422321558203,-1.14999072311949
370370205004,254,0.147017314704678,0.195637940392294,0.11069003340649,0.147296733048756,0.0486206256876159,-0.0483412073435376,5.78808325608969,4.35787533096419,7.70228111780686,5.7990839782975,1.91419786171716,-1.90319713950936
370370206001,184,0.10650073191205,0.129306920074574,0.0977750864868957,0.118712754989199,0.0228061881625237,-0.0105941650853753,5.78808325608969,5.31386339602694,7.02755000405294,6.45178016245646,1.23946674796325,-0.575769841596481
370370206002,163,0.094345757074262,0.122037080926324,0.0931178719218659,0.1204488004953,0.0276913238520619,-0.00158828043102404,5.78808325608969,5.71275287864208,7.48693748014257,7.38949696290183,1.69885422405288,-0.0974405172407384
370370206003,355,0.205476955591184,0.225380523324699,0.16110069023969,0.17670574186641,0.0199035677335149,-0.0486747814582891,5.78808325608969,4.53804761238563,6.34874713590701,4.97762653144817,0.560663879817321,-1.37112060445885
370370206004,311,0.18000938926439,0.223400504406317,0.165928377369885,0.20592527618273,0.043391115141927,-0.0174752282235866,5.78808325608969,5.33531760031785,7.18329596161789,6.62139151712958,1.3952127055282,-0.561904444488315
370370206005,234,0.135441148192499,0.160629093472248,0.120042465983709,0.142366723454905,0.0251879452797488,-0.0182623700173428,5.78808325608969,5.13001991383371,6.86449117402768,6.08404801089337,1.07640791793798,-0.780443163134306
370370207021,302,0.174800114333909,0.151227447221837,0.191564150321198,0.165730769357255,-0.0235726671120722,0.0145033221354187,5.78808325608969,6.34318378547012,5.00753136496148,5.48777381977667,-0.780551891128218,0.480242454815189
370370207022,193,0.111710006842531,0.109987753805347,0.123539656212949,0.121635023368147,-0.00172225303718397,0.0116472695627995,5.78808325608969,6.4010184566295,5.69884734742731,6.30233281700242,-0.0892359086623817,0.603485469575105
370370207023,230,0.133125914890063,0.137864572224286,0.131631845203784,0.136317320674186,0.00473865733422296,-0.00154725155010011,5.78808325608969,5.72312370451234,5.99411183583852,5.92684002931243,0.206028579748824,-0.0672718065260918
370370207031,2154,1.24675313336172,1.20565171953714,1.31883146331358,1.27535386033987,-0.0411014138245809,0.0697021408027355,5.78808325608969,6.1227087433314,5.59726889293008,5.92086286137361,-0.190814363159614,0.323593968443526
370370207032,128,0.0740874656779481,0.0635184270834493,0.0757198837426324,0.0649179705401263,-0.0105690385944988,0.00139954345667699,5.78808325608969,5.91561591739315,4.96237711589448,5.07171644844737,-0.825706140195218,0.10933933255289
370370207041,696,0.402850594623843,0.417753924005105,0.404899009757446,0.419878119603857,0.0149033293812623,0.00212419559875154,5.78808325608969,5.81751450800929,6.00221155179749,6.03273160350369,0.214128295707792,0.0305200517062003
370370207042,300,0.173642497682691,0.131819556548449,0.177019530060649,0.134383208398963,-0.0418229411342418,0.00256365185051439,5.78808325608969,5.90065100202163,4.39398521828163,4.47944027996545,-1.39409803780806,0.0854550616838128
370370207043,230,0.133125914890063,0.0891483435613174,0.143707393652866,0.0962342764911469,-0.0439775713287456,0.00708593292982946,5.78808325608969,6.24814755012462,3.87601493744858,4.18409897787595,-1.91206831864111,0.308084040427368
370370208011,511,0.295771054386183,0.269088784872077,0.228880015187647,0.208232158810006,-0.0266822695141061,-0.0608566260620716,5.78808325608969,4.47906096257627,5.26592533996237,4.07499332309209,-0.522157916127321,-1.19093201687029
370370208012,178,0.103027881958397,0.0800650413971998,0.0769895200144032,0.059830106083253,-0.0229628405611967,-0.0202349353139468,5.78808325608969,4.32525393339344,4.49803603355055,3.36124191478949,-1.29004722253914,-1.13679411876106
370370208013,165,0.09550337372548,0.0812712454811652,0.0763638726608734,0.0649839560511619,-0.0142321282443147,-0.0162872894300033,5.78808325608969,4.62811349459839,4.92553002916153,3.9384215788583,-0.862553226928166,-0.987108450303228
370370208014,207,0.119813323401057,0.118016339028804,0.0947069743536649,0.0932865400645068,-0.00179698437225243,-0.0247297989642975,5.78808325608969,4.57521615235096,5.70127241685045,4.50659613838197,-0.0868108392392478,-1.19467627846848
370370208021,289,0.167275606100992,0.172013827758229,0.133817478095001,0.137607970251064,0.00473822165723656,-0.0344058575071642,5.78808325608969,4.63036256384088,5.95203556256847,4.76152146197455,0.163952306478774,-1.19051410059392
370370208022,299,0.173063689357082,0.131320020377247,0.138975570666726,0.105454095192888,-0.0417436689798345,-0.0258659251843598,5.78808325608969,4.64801239688047,4.39197392566045,3.52689281581564,-1.39610933042925,-0.865081109844808
370370208031,338,0.195637214055832,0.217079900221181,0.175983583788465,0.195272146936541,0.0214426861653496,-0.0218077532846406,5.78808325608969,5.20661490498417,6.42248225506453,5.77728245374381,0.634398998974839,-0.645199801320727
370370208032,210,0.121549748377884,0.0918513500568908,0.110805260646663,0.0837320761221218,-0.0296983983209927,-0.00811927393476905,5.78808325608969,5.27644098317444,4.3738738122329,3.98724172010104,-1.4142094438568,-0.38663209213186
370630001011,152,0.0879788654925634,0.0854309306018258,0.0938104288811877,0.0910936074772832,-0.00254793489073753,0.0056626768754574,5.78808325608969,6.1717387421834,5.62045596064644,5.99300049192653,-0.167627295443258,0.372544531280092
370630001012,198,0.114604048470576,0.154379959004535,0.118061282258207,0.159037103473045,0.039775910533959,0.00465714446851008,5.78808325608969,5.96269102314178,7.79696762649166,8.03217694308308,2.00888437040197,0.235209316591418
370630001021,209,0.120970940052275,0.179001896776505,0.133208162138581,0.197109435362034,0.0580309567242308,0.0181075385855285,5.78808325608969,6.37359627457326,8.56468405629213,9.43107346229827,2.77660080020243,0.866389406006148
370630001022,95,0.0549867909328521,0.0416963769960566,0.0596709257861979,0.0452483473771611,-0.0132904139367955,0.00355197038110451,5.78808325608969,6.28115008275768,4.38909231537438,4.76298393443801,-1.39899094071531,0.373891619063632
370630001023,83,0.0480410910255445,0.0542165294635964,0.0534541923025655,0.0603254574377548,0.00617543843805191,0.00610892797415843,5.78808325608969,6.44026413283921,6.53211198356583,7.26812740213913,0.744028727476134,0.736015418573305
370630001024,45,0.0260463746524036,0.0329466519221937,0.0276503839897654,0.0349755998285055,0.00690027726979007,0.00202894790631177,5.78808325608969,6.14452977550342,7.32147820493193,7.77235551744566,1.53339494884224,0.450877312513727
370630002001,94,0.0544079826072431,0.0532457975552211,0.0588676807283017,0.0576102340208303,-0.00116218505202205,0.00436443646560918,5.78808325608969,6.26251922641507,5.66444654842778,6.12874830008833,-0.12363670766192,0.464301751660551
370630002002,86,0.0497775160023714,0.054727970564223,0.0551017785049072,0.0605817395932179,0.00495045456185158,0.00585376902899489,5.78808325608969,6.40718354708224,6.36371750746779,7.04438832479277,0.575634251378091,0.680670817324987
370630002003,125,0.0723510407011212,0.0547360076261669,0.0799301269575872,0.0604698425387429,-0.0176150330749543,0.00573383491257604,5.78808325608969,6.39441015660697,4.37888061009335,4.83758740309943,-1.40920264599634,0.458706793006083
370630003011,71,0.0410953911182368,0.0469173855341582,0.0457995934858574,0.0522880334366771,0.00582199441592137,0.00537064790251892,5.78808325608969,6.45064696983907,6.60808246959975,7.36451175164466,0.819999213510052,0.756429282044918
370630003012,82,0.0474622826999355,0.0555936295365323,0.0528630047949375,0.0619196156943728,0.00813134683659679,0.0063259861578405,5.78808325608969,6.44670790182164,6.7797109190893,7.55117264565522,0.991627662999608,0.771461726565914
370630003013,60,0.0347284995365382,0.024987355692836,0.0387951875146167,0.0279133611453065,-0.00974114384370217,0.00292600545247048,5.78808325608969,6.46586458576946,4.16455928213933,4.65222685755108,-1.62352397395036,0.487667575411747
370630003021,100,0.0578808325608969,0.0334079854847294,0.0640184505918719,0.0369505304865466,-0.0244728470761676,0.00354254500181721,5.78808325608969,6.40184505918719,3.34079854847294,3.69505304865466,-2.44728470761676,0.354254500181721
370630003022,104,0.0601960658633328,0.0472099751307373,0.066719597049734,0.05232618564479,-0.0129860907325955,0.00511621051405265,5.78808325608969,6.41534587016673,4.53942068564782,5.03136400430673,-1.24866257044187,0.491943318658909
370630003023,161,0.0931881404230441,0.0734604253708871,0.103396735418594,0.081507884279368,-0.019727715052157,0.00804745890848087,5.78808325608969,6.42215747941577,4.56275933980665,5.06260150803528,-1.22532391628304,0.499842168228625
370630004011,141,0.0816119739108647,0.0577158023723157,0.0859820177395293,0.0608062874309057,-0.023896171538549,0.00309048505859003,5.78808325608969,6.09801544251981,4.09331931718551,4.31250265467417,-1.69476393890418,0.219183337488655
370630004012,152,0.0879788654925634,0.0490080431517401,0.0965333687244962,0.05377327240521,-0.0389708223408233,0.00476522925346998,5.78808325608969,6.35087952134843,3.22421336524606,3.53771528981645,-2.56386989084364,0.313501924570393
370630004013,118,0.0682993824218584,0.0563420332084101,0.0725599588421034,0.0598566995149621,-0.0119573492134482,0.00351466630655194,5.78808325608969,6.14914905441554,4.77474857698391,5.07260165381035,-1.01333467910578,0.297853076826436
370630004021,133,0.0769815073059929,0.0578837583946727,0.0851417138336752,0.064019562169227,-0.0190977489113202,0.00613580377455427,5.78808325608969,6.40163261907332,4.35216228531374,4.81350091497947,-1.43592097077596,0.461338629665735
370630004022,54,0.0312556495828843,0.0203812318470116,0.0347018783116178,0.0226284539542306,-0.0108744177358727,0.00224722210721904,5.78808325608969,6.42627376141071,3.77430219389104,4.19045443596864,-2.01378106219866,0.416152242077599
370630005001,73,0.0422530077694548,0.113475345437157,0.0458443029418268,0.123120184509331,0.0712223376677022,0.00964483907217408,5.78808325608969,6.28004149888039,15.5445678681037,16.8657786999084,9.756484612014,1.32121083180467
370630005002,166,0.0960821820510889,0.148585702747455,0.102137177245078,0.157949413029898,0.0525035206963658,0.00936371028244313,5.78808325608969,6.15284200271555,8.95094594864185,9.51502488131915,3.16286269255216,0.564078932677297
370630005003,100,0.0578808325608969,0.0566095159948454,0.0596388138002558,0.0583288842672941,-0.00127131656605155,0.00171936827244874,5.78808325608969,5.96388138002558,5.66095159948454,5.83288842672941,-0.127131656605155,0.171936827244875
370630005004,120,0.0694569990730763,0.111340305395916,0.0697349627261824,0.111785884076809,0.0418833063228395,0.0004455786808934,5.78808325608969,5.81124689384853,9.27835878299298,9.3154903397341,3.49027552690329,0.0371315567411167
370630006001,139,0.0804543572596468,0.062295748520292,0.0734592933779392,0.056879475799948,-0.0181586087393548,-0.00541627272034397,5.78808325608969,5.28484125021145,4.48170852663971,4.0920486187013,-1.30637472944998,-0.389659907938415
370630006002,190,0.109973581865704,0.128564706521248,0.108658609807432,0.127027437352714,0.0185911246555435,-0.00153726916853387,5.78808325608969,5.71887420039117,6.7665635011183,6.68565459751125,0.978480245028604,-0.080908903607046
370630006003,276,0.159751097868076,0.13970733901785,0.164816591284253,0.144137271678287,-0.0200437588502258,0.00442993266043765,5.78808325608969,5.97161562624104,5.06186010934238,5.22236491587998,-0.726223146747313,0.160504806537596
370630007001,177,0.102449073632788,0.113735431260402,0.11120175819157,0.123452360049309,0.0112863576276139,0.0097169287889074,5.78808325608969,6.28258520856325,6.4257305796837,6.97470960730559,0.637647323594007,0.548979027621887
370630007002,172,0.0995550320047427,0.0612870171371968,0.106890127328453,0.065802571034922,-0.038268014867546,0.00451555389772525,5.78808325608969,6.21454228653794,3.56319867076725,3.82573087412337,-2.22488458532244,0.262532203356119
370630007003,200,0.115761665121794,0.0938829562393609,0.123833123912045,0.100428926458394,-0.0218787088824329,0.00654597021903339,5.78808325608969,6.19165619560227,4.69414781196805,5.02144632291972,-1.09393544412165,0.32729851095167
370630009001,61,0.0353073078621471,0.0502693268157916,0.0403371442279175,0.0574306343017113,0.0149620189536445,0.00716130748591969,5.7880832560897,6.61264659474058,8.24087324849043,9.41485808224776,2.45278999240073,1.17398483375733
370630009002,88,0.0509351326535893,0.0616985122140654,0.0578678341322895,0.0700962005006377,0.0107633795604761,0.00839768828657226,5.78808325608969,6.57589024230562,7.01119456978016,7.96547732961792,1.22311131369047,0.954282759837757
370630010011,108,0.0625112991657687,0.0799913590979946,0.0725299773413772,0.0928115643141293,0.0174800599322259,0.0128202052161347,5.78808325608969,6.71573864272011,7.40660732388839,8.59366336241938,1.6185240677987,1.18705603853099
370630010012,120,0.0694569990730763,0.0994364454271508,0.0756276302267898,0.108270481394091,0.0299794463540745,0.00883403596694043,5.78808325608969,6.30230251889915,8.28637045226257,9.02254011617427,2.49828719617287,0.736169663911703
370630010013,51,0.0295192246060574,0.0600069808906793,0.0340420696664056,0.0692010664647333,0.0304877562846218,0.00919408557405405,5.78808325608969,6.67491562086384,11.7660746844469,13.5688365617124,5.97799142835722,1.8027618772655
370630010014,80,0.0463046660487176,0.0543644222080888,0.0529674964353389,0.0621869799576269,0.00805975615937128,0.0078225577495381,5.78808325608969,6.62093705441737,6.7955527760111,7.77337249470337,1.00746951992141,0.977819718692262
370630010021,108,0.0625112991657687,0.0934379467340056,0.0693243334775976,0.103621640652084,0.0309266475682369,0.0101836939180784,5.78808325608969,6.41891976644422,8.65166173463015,9.59459635667445,2.86357847854046,0.942934622044298
370630010022,76,0.0439894327462817,0.0618786055385935,0.0507448637766201,0.0713812661975859,0.0178891727923118,0.00950266065899242,5.78808325608969,6.67695576008159,8.14192178139388,9.39227186810341,2.35383852530418,1.25035008670953
370630010023,104,0.0601960658633328,0.10288761525102,0.0693198964068111,0.118482142121001,0.0426915493876869,0.0155945268699811,5.78808325608969,6.66537465450107,9.89303992798267,11.3925136654809,4.10495667189297,1.49947373749818
370630010024,112,0.0648265324682046,0.109500981690516,0.0711888433209531,0.12024780490735,0.0446744492223112,0.0107468232168346,5.78808325608969,6.35614672508509,9.77687336522462,10.736411152442,3.98879010913493,0.959537787217372
370630010025,163,0.094345757074262,0.148363125812113,0.103688512897718,0.163055047321379,0.0540173687378512,0.0146919215092657,5.78808325608969,6.36125845998272,9.10203225841185,10.0033771362809,3.31394900232216,0.901344877869061
370630011001,221,0.127916639959582,0.225408301174778,0.146610735634578,0.258350101001844,0.097491661215196,0.0329417998270662,5.78808325608969,6.63396993821618,10.1994706413927,11.690049819088,4.41138738530299,1.4905791776953
370630011002,77,0.0445682410718906,0.0520106224779713,0.0515602731215984,0.0601702431079312,0.00744238140608064,0.00815962062995996,5.78808325608969,6.69613936644136,6.75462629584043,7.81431728674432,0.966543039750733,1.05969099090389
370630011003,121,0.0700358073986853,0.12047861336047,0.0795405420708888,0.13682906745244,0.0504428059617847,0.0163504540919701,5.78808325608969,6.57359851825528,9.95691019508016,11.3081873927636,4.16882693899047,1.35127719768348
370630013011,116,0.0671417657706405,0.0913022720844445,0.0750902696030533,0.102110990789435,0.024160506313804,0.0108087187049904,5.78808325608969,6.47329910371149,7.87088552452108,8.80267161977888,2.08280226843138,0.931786095257797
370630013012,121,0.0700358073986853,0.114531087685913,0.076623920409708,0.125304772990273,0.044495280287228,0.0107736853043592,5.78808325608969,6.33255540576099,9.46537914759614,10.3557663628324,3.67729589150644,0.890387215236301
370630013031,183,0.105921923586441,0.132491302945285,0.116507432253107,0.145732073015331,0.0265693793588434,0.0132407700700464,5.78808325608969,6.36652635262878,7.2399619095784,7.96350125766837,1.45187865348871,0.723539348089967
370630013032,128,0.0740874656779481,0.136151890836808,0.0824175478477667,0.151460235208808,0.0620644251588595,0.0153083443720004,5.78808325608969,6.43887092560678,10.6368664716256,11.8328308756881,4.8487832155359,1.19596440406253
